Entity ID,Start Date,End Date,Satellite,Projection,Zone Code,Datum Code,Year of Composite,Region,Number of Days,Available Bands,Date Updated,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
AAUS201023624218,2010/08/24,2010/08/30,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/09/01,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201023624218,AAUS201023624218,http://earthexplorer.usgs.gov/download/options/2751/AAUS201023624218
AAUS201023624918,2010/08/24,2010/09/06,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/09/08,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201023624918,AAUS201023624918,http://earthexplorer.usgs.gov/download/options/2751/AAUS201023624918
AAUS201022924218,2010/08/17,2010/08/30,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/09/01,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201022924218,AAUS201022924218,http://earthexplorer.usgs.gov/download/options/2751/AAUS201022924218
AAUS201022923518,2010/08/17,2010/08/23,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/08/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201022923518,AAUS201022923518,http://earthexplorer.usgs.gov/download/options/2751/AAUS201022923518
AAUS201022223518,2010/08/10,2010/08/23,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/08/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201022223518,AAUS201022223518,http://earthexplorer.usgs.gov/download/options/2751/AAUS201022223518
AAUS201022222818,2010/08/10,2010/08/16,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/08/18,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201022222818,AAUS201022222818,http://earthexplorer.usgs.gov/download/options/2751/AAUS201022222818
AAUS201021522818,2010/08/03,2010/08/16,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/08/18,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201021522818,AAUS201021522818,http://earthexplorer.usgs.gov/download/options/2751/AAUS201021522818
AAUS201021522118,2010/08/03,2010/08/09,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/08/11,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201021522118,AAUS201021522118,http://earthexplorer.usgs.gov/download/options/2751/AAUS201021522118
AAUS201020821418,2010/07/27,2010/08/02,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/08/04,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201020821418,AAUS201020821418,http://earthexplorer.usgs.gov/download/options/2751/AAUS201020821418
AAUS201020822118,2010/07/27,2010/08/09,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/08/11,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201020822118,AAUS201020822118,http://earthexplorer.usgs.gov/download/options/2751/AAUS201020822118
AAUS201020120718,2010/07/20,2010/07/26,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/07/28,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201020120718,AAUS201020120718,http://earthexplorer.usgs.gov/download/options/2751/AAUS201020120718
AAUS201020121418,2010/07/20,2010/08/02,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/08/04,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201020121418,AAUS201020121418,http://earthexplorer.usgs.gov/download/options/2751/AAUS201020121418
AAUS201019420718,2010/07/13,2010/07/26,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/07/28,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201019420718,AAUS201019420718,http://earthexplorer.usgs.gov/download/options/2751/AAUS201019420718
AAUS201019420018,2010/07/13,2010/07/19,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/07/21,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201019420018,AAUS201019420018,http://earthexplorer.usgs.gov/download/options/2751/AAUS201019420018
AAUS201018720018,2010/07/06,2010/07/19,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/07/21,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201018720018,AAUS201018720018,http://earthexplorer.usgs.gov/download/options/2751/AAUS201018720018
AAUS201018719318,2010/07/06,2010/07/12,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/07/14,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201018719318,AAUS201018719318,http://earthexplorer.usgs.gov/download/options/2751/AAUS201018719318
AAUS201018018618,2010/06/29,2010/07/05,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/07/07,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201018018618,AAUS201018018618,http://earthexplorer.usgs.gov/download/options/2751/AAUS201018018618
AAUS201018019318,2010/06/29,2010/07/12,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/07/14,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201018019318,AAUS201018019318,http://earthexplorer.usgs.gov/download/options/2751/AAUS201018019318
AAUS201017318618,2010/06/22,2010/07/05,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/07/07,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201017318618,AAUS201017318618,http://earthexplorer.usgs.gov/download/options/2751/AAUS201017318618
AAUS201017317918,2010/06/22,2010/06/28,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/06/30,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201017317918,AAUS201017317918,http://earthexplorer.usgs.gov/download/options/2751/AAUS201017317918
AAUS201016617218,2010/06/15,2010/06/21,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/06/23,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201016617218,AAUS201016617218,http://earthexplorer.usgs.gov/download/options/2751/AAUS201016617218
AAUS201016617918,2010/06/15,2010/06/28,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/06/30,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201016617918,AAUS201016617918,http://earthexplorer.usgs.gov/download/options/2751/AAUS201016617918
AAUS201015917218,2010/06/08,2010/06/21,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/06/23,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201015917218,AAUS201015917218,http://earthexplorer.usgs.gov/download/options/2751/AAUS201015917218
AAUS201015916518,2010/06/08,2010/06/14,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/06/16,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201015916518,AAUS201015916518,http://earthexplorer.usgs.gov/download/options/2751/AAUS201015916518
AAUS201015216518,2010/06/01,2010/06/14,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/06/16,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201015216518,AAUS201015216518,http://earthexplorer.usgs.gov/download/options/2751/AAUS201015216518
AAUS201015215818,2010/06/01,2010/06/07,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/06/09,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201015215818,AAUS201015215818,http://earthexplorer.usgs.gov/download/options/2751/AAUS201015215818
AAUS201014515818,2010/05/25,2010/06/07,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/06/09,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201014515818,AAUS201014515818,http://earthexplorer.usgs.gov/download/options/2751/AAUS201014515818
AAUS201014515118,2010/05/25,2010/05/31,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/06/02,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201014515118,AAUS201014515118,http://earthexplorer.usgs.gov/download/options/2751/AAUS201014515118
AAUS201013814418,2010/05/18,2010/05/24,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/05/26,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201013814418,AAUS201013814418,http://earthexplorer.usgs.gov/download/options/2751/AAUS201013814418
AAUS201013815118,2010/05/18,2010/05/31,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/06/02,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201013815118,AAUS201013815118,http://earthexplorer.usgs.gov/download/options/2751/AAUS201013815118
AAUS201013113718,2010/05/11,2010/05/17,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/05/19,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201013113718,AAUS201013113718,http://earthexplorer.usgs.gov/download/options/2751/AAUS201013113718
AAUS201013114418,2010/05/11,2010/05/24,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/05/26,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201013114418,AAUS201013114418,http://earthexplorer.usgs.gov/download/options/2751/AAUS201013114418
AAUS201012413018,2010/05/04,2010/05/10,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,7 Day Composite,14,2010/05/12,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201012413018,AAUS201012413018,http://earthexplorer.usgs.gov/download/options/2751/AAUS201012413018
AAUS201012413718,2010/05/04,2010/05/17,NOAA-18,Lambert Azimuthal Equal Area,62,Sphere; US only,2010,US,14 Day Composite,14,2010/05/19,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS201012413718,AAUS201012413718,http://earthexplorer.usgs.gov/download/options/2751/AAUS201012413718
AAUS200927228517,2009/09/29,2009/10/12,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,14 Day Composite,14,2009/10/14,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200927228517,AAUS200927228517,http://earthexplorer.usgs.gov/download/options/2751/AAUS200927228517
AAUS200927227817,2009/09/29,2009/10/05,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,7 Day Composite,14,2009/10/07,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200927227817,AAUS200927227817,http://earthexplorer.usgs.gov/download/options/2751/AAUS200927227817
AAUS200926527117,2009/09/22,2009/09/28,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,7 Day Composite,14,2009/09/30,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200926527117,AAUS200926527117,http://earthexplorer.usgs.gov/download/options/2751/AAUS200926527117
AAUS200926527817,2009/09/22,2009/10/05,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,14 Day Composite,14,2009/10/07,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200926527817,AAUS200926527817,http://earthexplorer.usgs.gov/download/options/2751/AAUS200926527817
AAUS200925827117,2009/09/15,2009/09/28,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,14 Day Composite,14,2009/09/30,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200925827117,AAUS200925827117,http://earthexplorer.usgs.gov/download/options/2751/AAUS200925827117
AAUS200925826417,2009/09/15,2009/09/21,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,7 Day Composite,14,2009/09/28,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200925826417,AAUS200925826417,http://earthexplorer.usgs.gov/download/options/2751/AAUS200925826417
AAUS200925126417,2009/09/08,2009/09/21,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,14 Day Composite,14,2009/09/28,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200925126417,AAUS200925126417,http://earthexplorer.usgs.gov/download/options/2751/AAUS200925126417
AAUS200925125717,2009/09/08,2009/09/14,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,7 Day Composite,14,2009/09/16,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200925125717,AAUS200925125717,http://earthexplorer.usgs.gov/download/options/2751/AAUS200925125717
AAUS200924425017,2009/09/01,2009/09/07,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,7 Day Composite,14,2009/09/09,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200924425017,AAUS200924425017,http://earthexplorer.usgs.gov/download/options/2751/AAUS200924425017
AAUS200924425717,2009/09/01,2009/09/14,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,14 Day Composite,14,2009/09/16,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200924425717,AAUS200924425717,http://earthexplorer.usgs.gov/download/options/2751/AAUS200924425717
AAUS200923725017,2009/08/25,2009/09/07,NOAA-17,Lambert Azimuthal Equal Area,62,Sphere; US only,2009,US,14 Day Composite,14,2009/09/09,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS200923725017,AAUS200923725017,http://earthexplorer.usgs.gov/download/options/2751/AAUS200923725017
