X	Y	T	NOAA NCEP CPC GMSM w
degree_east	degree_north	months since 1960-01-01	mm
   -91.75000    	    42.25000    	    274.5000    	    464.6744    
   -91.25000    	    42.25000    	    274.5000    	    466.6195    
   -95.75000    	    42.75000    	    274.5000    	    446.5893    
   -95.25000    	    42.75000    	    274.5000    	    508.1741    
   -94.75000    	    42.75000    	    274.5000    	    485.6468    
   -94.25000    	    42.75000    	    274.5000    	    459.2573    
   -93.75000    	    42.75000    	    274.5000    	    467.8819    
   -93.25000    	    42.75000    	    274.5000    	    470.3691    
   -92.75000    	    42.75000    	    274.5000    	    462.3821    
   -92.25000    	    42.75000    	    274.5000    	    454.8911    
   -91.75000    	    42.75000    	    274.5000    	    463.4745    
   -91.25000    	    42.75000    	    274.5000    	    441.0899    
   -95.75000    	    43.25000    	    274.5000    	    481.2367    
   -95.25000    	    43.25000    	    274.5000    	    503.6652    
   -94.75000    	    43.25000    	    274.5000    	    507.4670    
   -94.25000    	    43.25000    	    274.5000    	    471.6390    
   -93.75000    	    43.25000    	    274.5000    	    460.2858    
   -93.25000    	    43.25000    	    274.5000    	    487.1508    
   -92.75000    	    43.25000    	    274.5000    	    484.9839    
   -92.25000    	    43.25000    	    274.5000    	    476.7365    
   -91.75000    	    43.25000    	    274.5000    	    459.6351    
   -91.25000    	    43.25000    	    274.5000    	    426.0654    
   -95.75000    	    40.25000    	    275.5000    	    408.8134    
   -95.25000    	    40.25000    	    275.5000    	    469.2645    
   -94.75000    	    40.25000    	    275.5000    	    529.3100    
   -94.25000    	    40.25000    	    275.5000    	    538.2407    
   -93.75000    	    40.25000    	    275.5000    	    556.0672    
   -93.25000    	    40.25000    	    275.5000    	    557.7858    
   -92.75000    	    40.25000    	    275.5000    	    546.3160    
   -92.25000    	    40.25000    	    275.5000    	    513.9064    
   -91.75000    	    40.25000    	    275.5000    	    487.2987    
   -91.25000    	    40.25000    	    275.5000    	    500.8638    
   -95.75000    	    40.75000    	    275.5000    	    401.8143    
   -95.25000    	    40.75000    	    275.5000    	    464.3370    
   -94.75000    	    40.75000    	    275.5000    	    526.3484    
   -94.25000    	    40.75000    	    275.5000    	    540.7267    
   -93.75000    	    40.75000    	    275.5000    	    556.7342    
   -93.25000    	    40.75000    	    275.5000    	    560.1964    
   -92.75000    	    40.75000    	    275.5000    	    535.7040    
   -92.25000    	    40.75000    	    275.5000    	    508.0475    
   -91.75000    	    40.75000    	    275.5000    	    506.5879    
   -91.25000    	    40.75000    	    275.5000    	    509.7262    
   -95.75000    	    41.25000    	    275.5000    	    423.9447    
   -95.25000    	    41.25000    	    275.5000    	    460.4157    
   -94.75000    	    41.25000    	    275.5000    	    500.9290    
   -94.25000    	    41.25000    	    275.5000    	    513.5591    
   -93.75000    	    41.25000    	    275.5000    	    529.7477    
   -93.25000    	    41.25000    	    275.5000    	    543.1725    
   -92.75000    	    41.25000    	    275.5000    	    528.9196    
   -92.25000    	    41.25000    	    275.5000    	    507.8169    
   -91.75000    	    41.25000    	    275.5000    	    496.2524    
   -91.25000    	    41.25000    	    275.5000    	    499.9684    
   -95.75000    	    41.75000    	    275.5000    	    461.9328    
   -95.25000    	    41.75000    	    275.5000    	    464.4023    
   -94.75000    	    41.75000    	    275.5000    	    480.0844    
   -94.25000    	    41.75000    	    275.5000    	    492.2442    
   -93.75000    	    41.75000    	    275.5000    	    496.0570    
   -93.25000    	    41.75000    	    275.5000    	    506.8613    
   -92.75000    	    41.75000    	    275.5000    	    517.6216    
   -92.25000    	    41.75000    	    275.5000    	    492.0668    
   -91.75000    	    41.75000    	    275.5000    	    505.6633    
   -91.25000    	    41.75000    	    275.5000    	    513.5579    
   -95.75000    	    42.25000    	    275.5000    	    473.1890    
   -95.25000    	    42.25000    	    275.5000    	    500.1083    
   -94.75000    	    42.25000    	    275.5000    	    491.2769    
   -94.25000    	    42.25000    	    275.5000    	    486.8676    
   -93.75000    	    42.25000    	    275.5000    	    491.6068    
   -93.25000    	    42.25000    	    275.5000    	    501.1239    
   -92.75000    	    42.25000    	    275.5000    	    503.2759    
   -92.25000    	    42.25000    	    275.5000    	    487.8465    
   -91.75000    	    42.25000    	    275.5000    	    506.9848    
   -91.25000    	    42.25000    	    275.5000    	    514.3686    
   -95.75000    	    42.75000    	    275.5000    	    460.8400    
   -95.25000    	    42.75000    	    275.5000    	    517.4559    
   -94.75000    	    42.75000    	    275.5000    	    501.7604    
   -94.25000    	    42.75000    	    275.5000    	    480.1485    
   -93.75000    	    42.75000    	    275.5000    	    490.8012    
   -93.25000    	    42.75000    	    275.5000    	    500.1988    
   -92.75000    	    42.75000    	    275.5000    	    500.7712    
   -92.25000    	    42.75000    	    275.5000    	    499.6864    
   -91.75000    	    42.75000    	    275.5000    	    509.2229    
   -91.25000    	    42.75000    	    275.5000    	    486.9423    
   -95.75000    	    43.25000    	    275.5000    	    500.7553    
   -95.25000    	    43.25000    	    275.5000    	    520.4919    
   -94.75000    	    43.25000    	    275.5000    	    525.6042    
   -94.25000    	    43.25000    	    275.5000    	    495.5377    
   -93.75000    	    43.25000    	    275.5000    	    486.4433    
   -93.25000    	    43.25000    	    275.5000    	    516.1810    
   -92.75000    	    43.25000    	    275.5000    	    518.4266    
   -92.25000    	    43.25000    	    275.5000    	    513.4652    
   -91.75000    	    43.25000    	    275.5000    	    500.0558    
   -91.25000    	    43.25000    	    275.5000    	    462.8426    
   -95.75000    	    40.25000    	    276.5000    	    410.4748    
   -95.25000    	    40.25000    	    276.5000    	    484.4825    
   -94.75000    	    40.25000    	    276.5000    	    544.2117    
   -94.25000    	    40.25000    	    276.5000    	    554.6237    
   -93.75000    	    40.25000    	    276.5000    	    564.9854    
   -93.25000    	    40.25000    	    276.5000    	    557.9039    
   -92.75000    	    40.25000    	    276.5000    	    544.6631    
   -92.25000    	    40.25000    	    276.5000    	    517.9210    
   -91.75000    	    40.25000    	    276.5000    	    503.1291    
   -91.25000    	    40.25000    	    276.5000    	    522.5111    
   -95.75000    	    40.75000    	    276.5000    	    396.3744    
   -95.25000    	    40.75000    	    276.5000    	    464.2303    
   -94.75000    	    40.75000    	    276.5000    	    531.6443    
   -94.25000    	    40.75000    	    276.5000    	    550.9905    
   -93.75000    	    40.75000    	    276.5000    	    567.3369    
   -93.25000    	    40.75000    	    276.5000    	    563.1945    
   -92.75000    	    40.75000    	    276.5000    	    535.2099    
   -92.25000    	    40.75000    	    276.5000    	    513.4822    
   -91.75000    	    40.75000    	    276.5000    	    518.8493    
   -91.25000    	    40.75000    	    276.5000    	    517.0991    
   -95.75000    	    41.25000    	    276.5000    	    416.7981    
   -95.25000    	    41.25000    	    276.5000    	    455.2424    
   -94.75000    	    41.25000    	    276.5000    	    501.6946    
   -94.25000    	    41.25000    	    276.5000    	    522.5151    
   -93.75000    	    41.25000    	    276.5000    	    537.0588    
   -93.25000    	    41.25000    	    276.5000    	    541.7060    
   -92.75000    	    41.25000    	    276.5000    	    519.4766    
   -92.25000    	    41.25000    	    276.5000    	    505.4292    
   -91.75000    	    41.25000    	    276.5000    	    504.4820    
   -91.25000    	    41.25000    	    276.5000    	    505.8570    
   -95.75000    	    41.75000    	    276.5000    	    457.5229    
   -95.25000    	    41.75000    	    276.5000    	    461.3940    
   -94.75000    	    41.75000    	    276.5000    	    482.8541    
   -94.25000    	    41.75000    	    276.5000    	    499.9425    
   -93.75000    	    41.75000    	    276.5000    	    501.9844    
   -93.25000    	    41.75000    	    276.5000    	    508.7742    
   -92.75000    	    41.75000    	    276.5000    	    508.7202    
   -92.25000    	    41.75000    	    276.5000    	    487.9243    
   -91.75000    	    41.75000    	    276.5000    	    504.4677    
   -91.25000    	    41.75000    	    276.5000    	    518.6300    
   -95.75000    	    42.25000    	    276.5000    	    467.4688    
   -95.25000    	    42.25000    	    276.5000    	    490.6458    
   -94.75000    	    42.25000    	    276.5000    	    485.7430    
   -94.25000    	    42.25000    	    276.5000    	    486.0432    
   -93.75000    	    42.25000    	    276.5000    	    490.5132    
   -93.25000    	    42.25000    	    276.5000    	    501.1807    
   -92.75000    	    42.25000    	    276.5000    	    502.7782    
   -92.25000    	    42.25000    	    276.5000    	    487.0649    
   -91.75000    	    42.25000    	    276.5000    	    504.1867    
   -91.25000    	    42.25000    	    276.5000    	    513.1724    
   -95.75000    	    42.75000    	    276.5000    	    453.0985    
   -95.25000    	    42.75000    	    276.5000    	    505.3943    
   -94.75000    	    42.75000    	    276.5000    	    491.9118    
   -94.25000    	    42.75000    	    276.5000    	    475.9301    
   -93.75000    	    42.75000    	    276.5000    	    486.3525    
   -93.25000    	    42.75000    	    276.5000    	    501.0455    
   -92.75000    	    42.75000    	    276.5000    	    502.4698    
   -92.25000    	    42.75000    	    276.5000    	    503.7785    
   -91.75000    	    42.75000    	    276.5000    	    510.2878    
   -91.25000    	    42.75000    	    276.5000    	    482.0822    
   -95.75000    	    43.25000    	    276.5000    	    487.2052    
   -95.25000    	    43.25000    	    276.5000    	    507.9485    
   -94.75000    	    43.25000    	    276.5000    	    514.1518    
   -94.25000    	    43.25000    	    276.5000    	    488.9344    
   -93.75000    	    43.25000    	    276.5000    	    481.9798    
   -93.25000    	    43.25000    	    276.5000    	    512.6864    
   -92.75000    	    43.25000    	    276.5000    	    516.5620    
   -92.25000    	    43.25000    	    276.5000    	    513.6676    
   -91.75000    	    43.25000    	    276.5000    	    499.0443    
   -91.25000    	    43.25000    	    276.5000    	    457.5062    
   -95.75000    	    40.25000    	    277.5000    	    395.5676    
   -95.25000    	    40.25000    	    277.5000    	    458.9277    
   -94.75000    	    40.25000    	    277.5000    	    512.3458    
   -94.25000    	    40.25000    	    277.5000    	    519.2933    
   -93.75000    	    40.25000    	    277.5000    	    527.4733    
   -93.25000    	    40.25000    	    277.5000    	    523.2053    
   -92.75000    	    40.25000    	    277.5000    	    512.2217    
   -92.25000    	    40.25000    	    277.5000    	    487.6392    
   -91.75000    	    40.25000    	    277.5000    	    478.6083    
   -91.25000    	    40.25000    	    277.5000    	    499.0142    
   -95.75000    	    40.75000    	    277.5000    	    379.8090    
   -95.25000    	    40.75000    	    277.5000    	    439.0123    
   -94.75000    	    40.75000    	    277.5000    	    497.0545    
   -94.25000    	    40.75000    	    277.5000    	    515.6022    
   -93.75000    	    40.75000    	    277.5000    	    534.0533    
   -93.25000    	    40.75000    	    277.5000    	    530.5606    
   -92.75000    	    40.75000    	    277.5000    	    506.5508    
   -92.25000    	    40.75000    	    277.5000    	    487.9070    
   -91.75000    	    40.75000    	    277.5000    	    496.4455    
   -91.25000    	    40.75000    	    277.5000    	    493.7999    
   -95.75000    	    41.25000    	    277.5000    	    399.0677    
   -95.25000    	    41.25000    	    277.5000    	    432.0336    
   -94.75000    	    41.25000    	    277.5000    	    474.1014    
   -94.25000    	    41.25000    	    277.5000    	    496.3063    
   -93.75000    	    41.25000    	    277.5000    	    512.2793    
   -93.25000    	    41.25000    	    277.5000    	    515.3315    
   -92.75000    	    41.25000    	    277.5000    	    492.1084    
   -92.25000    	    41.25000    	    277.5000    	    479.2662    
   -91.75000    	    41.25000    	    277.5000    	    483.1803    
   -91.25000    	    41.25000    	    277.5000    	    486.5572    
   -95.75000    	    41.75000    	    277.5000    	    441.8275    
